customer_id,age,location,account_type,account_type_business,plan_name,plan_price,plan_speed_mbps,billing_cycle,billing_cycle_monthly,contract_age_months,avg_monthly_usage_gb,avg_speed_mbps,session_count_30d,usage_change_30d,usage_change_60d,usage_change_90d,payment_failures_90d,late_payments_count,total_revenue,days_since_login,support_tickets,complaints_count,app_usage_hours,nps_score,last_feedback_rating,customer_since,last_activity_date,churn_date,churn_probability_true,churned
CUST_000128,28,Mumbai,residential,0,Premium,1299,200,monthly,1,26,634.47,153.2,58,-1.06,-16.27,38.28,2,0,14407.62,1,1,0,22.9,10,4,2023-02-20,2024-12-20,,0.2823,0
CUST_000129,36,Delhi,residential,0,Standard,799,100,monthly,1,7,314.9,80.8,48,-4.41,-25.99,-23.08,0,0,10592.38,9,1,1,1.0,6,5,2023-04-28,2024-12-24,,0.3049,0
CUST_000130,28,Kolkata,business,1,Standard,799,100,monthly,1,17,347.06,78.8,44,21.85,6.82,20.24,0,0,48435.04,10,1,0,2.8,7,5,2023-06-09,2024-12-29,,0.1661,0
CUST_000131,18,Mumbai,residential,0,Premium,1299,200,yearly,0,4,658.59,177.2,51,30.0,38.5,-15.6,0,1,29187.88,3,2,0,2.7,5,3,2023-12-21,2024-12-10,,0.2552,0
CUST_000132,35,Bangalore,business,1,Basic,499,50,monthly,1,14,115.26,43.8,43,8.05,26.84,17.05,1,0,33029.99,1,0,1,7.1,5,4,2023-05-13,2024-12-12,,0.2272,0
CUST_000133,22,Pune,residential,0,Premium,1299,200,monthly,1,14,514.3,162.3,32,8.4,-13.36,-21.58,1,0,41181.96,0,5,1,1.0,7,4,2023-03-25,2024-12-04,2023-06-02,0.3948,1
CUST_000134,40,Pune,residential,0,Standard,799,100,yearly,0,39,240.02,86.3,49,-22.87,19.98,17.34,0,0,15555.04,3,3,0,17.5,10,2,2023-08-19,2024-12-09,,0.222,0
CUST_000135,23,Pune,residential,0,Standard,799,100,monthly,1,40,303.57,84.7,60,-8.28,13.64,-21.61,0,0,19191.66,2,1,1,1.1,7,3,2023-12-14,2024-12-06,,0.2286,0
CUST_000136,53,Delhi,business,1,Standard,799,100,monthly,1,12,330.65,86.0,48,11.29,1.2,34.84,0,0,18689.47,2,1,1,6.8,6,5,2023-04-28,2024-12-17,,0.2016,0
CUST_000137,25,Delhi,residential,0,Business,2999,1000,monthly,1,1,2000.0,889.8,51,4.11,30.65,1.47,1,0,19828.51,30,1,0,5.5,8,4,2023-09-13,2024-12-26,,0.3196,0
CUST_000138,31,Pune,residential,0,Premium,1299,200,monthly,1,33,530.85,144.6,38,5.69,-39.71,-39.85,1,3,44568.29,4,4,0,5.9,9,2,2023-10-04,2024-12-15,,0.2378,0
CUST_000139,44,Lucknow,business,1,Premium,1299,200,monthly,1,1,614.84,181.6,54,-27.61,-16.69,-11.13,0,0,48158.71,3,0,0,6.4,6,4,2023-10-16,2024-12-19,,0.3058,0
CUST_000140,20,Hyderabad,business,1,Business,2999,1000,monthly,1,11,2000.0,770.7,57,-33.9,12.71,-8.44,0,0,12295.53,1,2,1,2.4,5,4,2023-06-26,2024-12-08,2024-02-04,0.4041,1
CUST_000141,37,Kolkata,residential,0,Premium,1299,200,monthly,1,1,608.04,159.1,39,27.35,3.15,-41.46,0,1,35054.09,0,0,0,8.1,9,5,2023-03-27,2024-12-04,,0.2525,0
CUST_000142,50,Kolkata,business,1,Business,2999,1000,yearly,0,7,2000.0,769.1,43,-4.23,-16.42,21.63,0,0,42663.92,17,0,1,0.3,8,3,2023-02-07,2024-12-19,,0.2461,0
CUST_000143,18,Hyderabad,residential,0,Basic,499,50,monthly,1,18,190.92,45.3,49,-27.01,-30.62,12.31,0,0,2174.33,0,1,1,5.6,4,4,2023-11-08,2024-12-18,2024-08-30,0.4392,1
CUST_000144,37,Ahmedabad,residential,0,Ultra,1999,500,monthly,1,8,1493.3,458.7,39,-3.84,-33.21,-44.4,0,2,21014.87,19,4,0,2.0,4,3,2023-05-20,2024-12-26,2023-08-21,0.465,1
CUST_000145,38,Lucknow,residential,0,Standard,799,100,yearly,0,47,233.69,73.5,37,-23.51,-6.0,8.58,0,0,37301.01,6,0,0,0.1,7,5,2023-07-26,2024-12-28,,0.1349,0
CUST_000146,44,Pune,residential,0,Ultra,1999,500,monthly,1,18,1567.24,415.3,50,-19.27,11.0,-32.95,1,0,4541.33,2,0,1,7.7,5,5,2023-05-11,2024-12-25,2024-01-27,0.4334,1
CUST_000147,20,Hyderabad,residential,0,Ultra,1999,500,monthly,1,18,1411.68,397.7,39,-13.15,22.92,-11.6,1,2,32096.22,0,2,0,6.0,7,4,2023-07-23,2024-12-25,2024-05-02,0.4443,1
CUST_000148,19,Chennai,residential,0,Standard,799,100,monthly,1,8,285.92,74.6,40,-23.53,-24.1,-20.48,0,0,12254.93,5,1,0,6.7,8,3,2023-05-04,2024-12-15,,0.349,0
CUST_000149,41,Kolkata,residential,0,Standard,799,100,monthly,1,1,239.99,83.9,54,-50.0,-8.74,-13.73,1,0,5332.29,19,1,0,0.7,6,1,2023-05-04,2024-12-25,2023-10-05,0.7697,1
CUST_000150,38,Chennai,residential,0,Premium,1299,200,monthly,1,24,579.6,158.3,48,9.39,-22.02,-21.5,0,3,3891.23,7,0,1,6.4,3,4,2023-05-20,2024-12-06,,0.2591,0
CUST_000151,38,Hyderabad,business,1,Basic,499,50,monthly,1,22,145.47,43.9,46,-10.77,5.65,22.36,1,0,28435.41,0,2,0,11.0,10,4,2023-06-15,2024-12-08,,0.2716,0
CUST_000152,39,Hyderabad,residential,0,Ultra,1999,500,yearly,0,13,1434.23,454.5,56,12.26,8.63,13.95,0,0,23637.23,22,2,0,6.9,7,4,2023-12-06,2024-12-15,,0.2696,0
CUST_000153,26,Mumbai,business,1,Basic,499,50,monthly,1,9,27.54,35.2,43,-1.44,-20.75,5.89,0,0,16671.8,1,1,1,4.5,5,4,2023-03-03,2024-12-30,,0.2969,0
CUST_000154,37,Mumbai,business,1,Business,2999,1000,monthly,1,13,2000.0,836.9,37,-29.32,-29.94,-20.7,0,0,38522.92,3,1,0,1.8,7,3,2023-11-01,2024-12-26,,0.3261,0
CUST_000155,38,Bangalore,business,1,Standard,799,100,monthly,1,24,232.31,84.5,53,-2.44,32.11,7.16,0,1,19835.43,5,2,0,1.6,5,3,2023-11-07,2024-12-19,,0.2469,0
CUST_000156,26,Bangalore,residential,0,Premium,1299,200,yearly,0,22,552.15,155.9,40,19.22,-2.23,-4.99,0,0,35678.37,0,1,0,2.4,6,5,2023-01-17,2024-12-28,,0.0785,0
CUST_000157,57,Delhi,residential,0,Basic,499,50,monthly,1,19,135.86,45.0,45,-3.49,-1.1,-5.53,1,0,29632.4,10,1,0,0.8,8,2,2023-10-10,2024-12-17,,0.2381,0
CUST_000158,40,Delhi,residential,0,Standard,799,100,yearly,0,42,376.08,92.7,46,-12.86,-26.89,6.53,0,0,40641.75,1,1,1,0.3,0,4,2023-08-20,2024-12-04,2024-07-08,0.3811,1
CUST_000159,20,Pune,residential,0,Standard,799,100,monthly,1,16,270.06,89.1,52,-23.63,-6.37,0.97,0,1,18809.79,33,0,1,4.6,10,5,2023-01-17,2024-12-05,2024-01-11,0.5042,1
CUST_000160,42,Mumbai,residential,0,Standard,799,100,monthly,1,1,273.49,83.2,45,-10.67,-17.07,29.1,0,0,32921.47,0,0,0,1.5,8,3,2023-04-05,2024-12-15,,0.225,0
CUST_000161,23,Pune,residential,0,Basic,499,50,monthly,1,17,144.77,35.1,50,-19.44,-14.89,13.9,0,0,18830.63,5,0,0,7.3,8,1,2023-10-04,2024-12-29,,0.3321,0
CUST_000162,44,Hyderabad,residential,0,Ultra,1999,500,monthly,1,17,1533.09,402.7,51,-9.16,-22.23,26.07,0,1,29245.48,12,0,0,13.7,3,4,2023-08-01,2024-12-04,,0.3712,0
CUST_000163,48,Pune,business,1,Basic,499,50,monthly,1,1,178.07,43.7,39,-34.77,19.8,-18.78,0,1,17297.16,3,1,1,2.6,10,3,2023-02-22,2024-12-18,2023-03-25,0.434,1
CUST_000164,25,Hyderabad,business,1,Ultra,1999,500,monthly,1,10,1404.06,369.9,37,-20.25,-17.22,39.99,0,0,25142.14,10,0,1,0.6,10,2,2023-12-14,2024-12-30,,0.3501,0
CUST_000165,46,Kolkata,residential,0,Standard,799,100,yearly,0,18,247.76,89.4,41,6.95,14.08,-10.05,0,0,24716.28,9,1,0,5.5,5,4,2023-04-01,2024-12-14,,0.2714,0
CUST_000166,39,Mumbai,residential,0,Premium,1299,200,yearly,0,21,655.39,170.7,55,0.18,-27.5,25.94,0,0,2245.01,11,1,0,2.2,10,5,2023-02-11,2024-12-06,,0.2522,0
CUST_000167,44,Bangalore,residential,0,Standard,799,100,monthly,1,40,273.93,78.3,46,-7.0,24.86,12.8,0,0,18659.42,8,1,0,0.4,8,4,2023-11-20,2024-12-27,,0.2724,0
CUST_000168,57,Pune,business,1,Premium,1299,200,yearly,0,33,648.16,182.4,36,-21.03,0.05,4.89,0,1,39806.7,7,3,0,1.6,9,4,2023-10-20,2024-12-20,,0.3223,0
CUST_000169,32,Mumbai,residential,0,Premium,1299,200,monthly,1,2,635.86,172.2,35,22.65,10.18,-1.62,0,0,31994.17,4,1,0,0.3,5,4,2023-07-25,2024-12-12,,0.1768,0
CUST_000170,25,Kolkata,residential,0,Basic,499,50,monthly,1,16,37.84,38.8,38,30.0,-36.85,48.87,1,1,31435.35,1,0,2,3.5,5,5,2023-07-07,2024-12-15,,0.2333,0
CUST_000171,24,Chennai,residential,0,Standard,799,100,monthly,1,16,217.18,74.9,42,-20.6,9.6,41.06,0,0,1765.65,2,0,1,7.9,10,4,2023-08-11,2024-12-25,,0.2452,0
CUST_000172,25,Bangalore,residential,0,Basic,499,50,monthly,1,6,133.34,37.0,47,10.93,40.0,1.25,0,1,17010.21,1,2,0,0.8,7,2,2023-11-22,2024-12-29,,0.1785,0
CUST_000173,34,Lucknow,business,1,Basic,499,50,monthly,1,3,170.03,47.3,65,-19.78,0.32,1.16,0,1,35239.6,9,1,0,3.7,6,3,2023-11-02,2024-12-19,2024-10-05,0.4527,1
CUST_000174,39,Jaipur,residential,0,Basic,499,50,monthly,1,4,136.63,45.9,60,6.01,40.0,-23.4,0,0,20223.51,4,0,1,3.7,9,5,2023-08-13,2024-12-27,,0.1979,0
CUST_000175,38,Mumbai,residential,0,Standard,799,100,yearly,0,3,290.25,87.2,39,-38.2,-39.12,-29.11,0,0,19701.61,3,0,0,2.5,1,4,2023-08-06,2024-12-02,2024-05-04,0.4522,1
CUST_000176,44,Ahmedabad,business,1,Premium,1299,200,monthly,1,29,601.74,163.5,36,-11.25,-22.45,-13.27,0,0,22329.58,9,1,0,7.9,7,3,2023-07-25,2024-12-31,,0.2474,0
CUST_000177,35,Mumbai,business,1,Standard,799,100,yearly,0,2,294.96,91.2,49,0.86,5.39,-5.13,3,0,3837.11,6,1,0,1.0,8,3,2023-04-03,2024-12-18,2023-08-25,0.4504,1
CUST_000178,52,Hyderabad,business,1,Standard,799,100,monthly,1,5,298.36,87.6,49,3.83,-22.41,16.92,0,0,14934.54,5,1,0,1.2,6,4,2023-09-12,2024-12-18,,0.2058,0
CUST_000179,31,Lucknow,residential,0,Basic,499,50,monthly,1,4,31.46,42.0,47,-17.29,40.0,46.03,0,0,10483.84,0,3,1,14.1,8,5,2023-03-02,2024-12-30,,0.3483,0
CUST_000180,67,Ahmedabad,residential,0,Premium,1299,200,yearly,0,22,584.42,179.0,47,6.86,-24.37,-56.76,1,2,13924.95,16,1,2,6.3,6,4,2023-07-24,2024-12-29,2024-03-06,0.3965,1
CUST_000181,42,Pune,residential,0,Standard,799,100,monthly,1,3,283.97,73.0,54,-3.28,11.89,-35.02,1,0,14144.5,7,1,1,9.6,7,3,2023-12-28,2024-12-08,2024-06-12,0.4707,1
CUST_000182,24,Kolkata,residential,0,Premium,1299,200,yearly,0,1,546.62,183.7,47,-24.02,-17.06,7.05,0,1,28703.87,3,3,1,9.7,5,4,2023-09-27,2024-12-23,2024-07-06,0.5625,1
CUST_000183,22,Ahmedabad,residential,0,Premium,1299,200,monthly,1,8,561.7,146.4,46,-18.96,-42.27,-42.09,0,0,16647.78,31,0,0,6.6,8,4,2023-01-06,2024-12-29,2023-11-17,0.4525,1
CUST_000184,40,Pune,residential,0,Premium,1299,200,yearly,0,6,516.58,185.2,51,22.66,-5.94,26.55,0,0,46729.12,3,2,0,3.4,6,5,2023-06-02,2024-12-14,,0.14,0
CUST_000185,32,Pune,residential,0,Standard,799,100,monthly,1,9,319.3,75.5,47,0.75,-10.03,18.77,1,1,18048.23,7,3,0,4.7,5,5,2023-03-05,2024-12-27,2023-11-21,0.4595,1
CUST_000186,43,Pune,business,1,Premium,1299,200,monthly,1,25,542.36,159.4,42,-8.56,4.98,13.77,0,2,12792.62,0,1,0,1.1,8,4,2023-02-21,2024-12-28,,0.1724,0
CUST_000187,40,Hyderabad,residential,0,Standard,799,100,monthly,1,1,293.96,89.0,44,-24.79,13.82,-38.71,0,0,42947.29,12,1,0,2.8,4,5,2023-05-06,2024-12-19,2024-03-02,0.4583,1
CUST_000188,34,Ahmedabad,business,1,Business,2999,1000,yearly,0,1,2000.0,728.4,49,-10.6,-17.61,-30.33,0,0,43158.04,8,2,1,6.9,6,5,2023-01-06,2024-12-13,,0.344,0
CUST_000189,24,Delhi,residential,0,Ultra,1999,500,monthly,1,5,1490.74,471.8,45,0.93,14.18,23.22,0,0,33148.05,1,0,1,0.1,4,1,2023-12-09,2024-12-02,,0.3629,0
CUST_000190,18,Kolkata,residential,0,Standard,799,100,yearly,0,39,345.52,88.7,44,3.8,-2.12,-52.42,0,1,13229.56,7,0,0,7.5,6,3,2023-06-18,2024-12-31,,0.0592,0
CUST_000191,29,Chennai,residential,0,Business,2999,1000,monthly,1,3,2000.0,765.1,49,-0.12,-19.98,3.64,0,0,11475.01,1,3,0,8.4,6,4,2023-11-11,2024-12-16,,0.2643,0
CUST_000192,45,Mumbai,residential,0,Premium,1299,200,monthly,1,60,595.0,184.4,45,-12.24,-16.86,-21.8,0,0,21233.81,42,3,0,10.4,5,4,2023-02-04,2024-12-07,2023-07-05,0.4027,1
CUST_000193,37,Hyderabad,residential,0,Standard,799,100,monthly,1,29,331.9,71.0,42,-30.57,-2.54,-35.12,0,1,38708.66,0,0,0,3.9,5,5,2023-04-02,2024-12-30,,0.3685,0
CUST_000194,20,Bangalore,business,1,Basic,499,50,monthly,1,10,157.7,35.1,51,-3.43,5.94,-9.86,0,0,41892.48,4,2,1,0.3,5,2,2023-05-01,2024-12-24,,0.3184,0
CUST_000195,37,Chennai,residential,0,Premium,1299,200,monthly,1,24,560.29,156.2,46,-2.57,-5.41,50.0,0,2,40263.44,20,2,1,3.8,10,3,2023-01-17,2024-12-05,2023-03-28,0.3896,1
CUST_000196,39,Kolkata,business,1,Ultra,1999,500,monthly,1,13,1422.48,362.7,34,-15.16,-7.73,3.66,0,0,12196.46,7,1,0,2.5,9,5,2023-06-18,2024-12-18,,0.3027,0
CUST_000197,24,Hyderabad,residential,0,Ultra,1999,500,yearly,0,15,1458.15,452.5,37,-5.2,-18.57,13.38,0,0,12514.95,2,3,1,6.5,10,5,2023-10-31,2024-12-12,,0.2946,0
CUST_000198,36,Chennai,business,1,Premium,1299,200,monthly,1,15,609.07,159.2,40,-0.51,-1.78,-12.07,0,1,4636.7,7,0,0,1.2,6,4,2023-11-19,2024-12-26,,0.3198,0
CUST_000199,35,Mumbai,residential,0,Standard,799,100,monthly,1,18,297.71,85.5,47,2.91,1.52,20.99,1,1,2683.82,9,0,0,1.3,3,4,2023-12-23,2024-12-22,,0.3239,0
CUST_000200,21,Pune,residential,0,Premium,1299,200,monthly,1,1,631.88,181.1,43,10.26,35.67,26.78,1,1,8023.53,4,2,0,0.5,4,2,2023-05-28,2024-12-05,2024-02-01,0.4208,1
CUST_000201,39,Lucknow,residential,0,Ultra,1999,500,yearly,0,17,1483.42,369.1,48,-38.78,-22.33,-4.94,1,1,45422.98,2,1,0,9.6,7,5,2023-04-05,2024-12-23,2023-07-07,0.5318,1
CUST_000202,41,Pune,residential,0,Standard,799,100,monthly,1,22,261.27,94.3,42,4.9,22.61,-21.79,0,1,20398.29,29,1,0,8.5,1,4,2023-11-26,2024-12-21,2024-05-14,0.4272,1
CUST_000203,47,Kolkata,business,1,Standard,799,100,monthly,1,6,225.75,86.3,46,-26.35,11.61,5.83,1,1,31460.81,4,1,1,5.9,7,3,2023-09-12,2024-12-22,2024-01-15,0.4898,1
CUST_000204,47,Mumbai,residential,0,Premium,1299,200,monthly,1,60,539.41,143.3,39,-17.8,-5.73,17.58,0,0,14213.04,1,0,1,4.1,7,4,2023-08-03,2024-12-22,,0.1129,0
CUST_000205,18,Chennai,residential,0,Ultra,1999,500,yearly,0,2,1447.62,417.5,49,14.25,34.63,8.15,0,0,35067.31,9,1,1,4.7,9,5,2023-07-17,2024-12-08,,0.1461,0
CUST_000206,23,Jaipur,residential,0,Ultra,1999,500,yearly,0,43,1565.52,458.9,51,-20.6,-5.27,-14.72,2,1,28692.47,2,1,0,3.1,5,3,2023-09-13,2024-12-22,2024-09-08,0.4406,1
CUST_000207,41,Lucknow,residential,0,Basic,499,50,yearly,0,20,90.9,46.2,54,11.18,2.05,12.79,1,1,1745.54,1,2,0,1.7,7,2,2023-01-21,2024-12-03,,0.2979,0
CUST_000208,41,Pune,residential,0,Basic,499,50,yearly,0,19,91.48,44.3,37,-10.93,-10.56,-10.59,0,1,16765.04,6,0,1,0.1,6,3,2023-10-28,2024-12-22,,0.325,0
CUST_000209,41,Delhi,residential,0,Ultra,1999,500,monthly,1,37,1464.41,471.5,33,20.55,10.23,32.23,0,2,11665.0,1,1,3,9.3,10,3,2023-11-22,2024-12-02,,0.1615,0
CUST_000210,75,Chennai,residential,0,Ultra,1999,500,monthly,1,32,1551.61,412.4,36,-22.57,-3.08,-3.41,1,1,46706.93,3,3,1,11.6,5,4,2023-02-14,2024-12-08,2023-04-06,0.381,1
CUST_000211,41,Pune,residential,0,Standard,799,100,monthly,1,7,323.59,80.1,47,-3.35,-21.12,-43.09,1,1,2526.65,6,1,1,6.8,10,5,2023-04-03,2024-12-21,,0.3141,0
CUST_000212,48,Chennai,residential,0,Premium,1299,200,monthly,1,21,587.21,151.0,35,-44.33,4.91,15.44,0,2,35297.78,6,1,1,3.1,4,4,2023-10-01,2024-12-28,2024-06-29,0.4791,1
CUST_000213,46,Lucknow,residential,0,Business,2999,1000,monthly,1,1,2000.0,814.4,49,-0.62,28.71,2.46,2,2,8488.88,2,0,1,3.3,8,1,2023-07-08,2024-12-30,,0.3303,0
CUST_000214,42,Kolkata,business,1,Business,2999,1000,monthly,1,11,2000.0,914.3,45,-26.92,-15.17,-10.69,0,1,8359.2,5,1,0,3.7,7,1,2023-06-12,2024-12-02,,0.3259,0
CUST_000215,31,Bangalore,business,1,Ultra,1999,500,monthly,1,49,1535.03,356.8,34,-5.83,14.35,-5.82,1,0,5467.04,2,2,0,3.3,4,5,2023-10-05,2024-12-13,,0.1981,0
CUST_000216,44,Pune,residential,0,Standard,799,100,monthly,1,5,361.61,75.6,53,-15.19,-15.09,-36.95,0,0,44485.5,7,0,0,26.2,7,5,2023-03-25,2024-12-24,,0.3228,0
CUST_000217,25,Chennai,residential,0,Premium,1299,200,monthly,1,1,482.79,188.6,55,25.05,4.87,-27.61,1,0,48514.03,4,3,1,0.5,5,3,2023-01-31,2024-12-05,,0.21,0
CUST_000218,32,Bangalore,residential,0,Basic,499,50,monthly,1,15,102.98,44.9,49,-8.86,7.79,-20.22,0,0,31219.86,0,2,0,0.1,7,3,2023-07-11,2024-12-12,,0.314,0
CUST_000219,29,Bangalore,residential,0,Ultra,1999,500,yearly,0,7,1496.39,384.8,49,23.05,21.82,13.22,0,0,48918.46,1,1,0,1.2,9,3,2023-01-03,2024-12-31,,0.1453,0
CUST_000220,35,Delhi,residential,0,Basic,499,50,monthly,1,8,203.96,45.5,27,-17.11,-19.23,10.19,0,1,47418.72,12,1,0,2.6,10,4,2023-06-21,2024-12-16,,0.3026,0
CUST_000221,62,Bangalore,business,1,Premium,1299,200,yearly,0,15,525.6,147.2,45,-50.0,-7.24,-36.97,0,0,47825.27,4,1,0,10.5,8,3,2023-01-07,2024-12-25,2023-05-26,0.4769,1
CUST_000222,18,Lucknow,residential,0,Premium,1299,200,monthly,1,17,536.38,173.3,43,9.39,-14.01,-10.08,0,0,24666.86,0,1,1,1.6,9,3,2023-01-03,2024-12-20,,0.1805,0
CUST_000223,43,Mumbai,residential,0,Ultra,1999,500,monthly,1,10,1467.94,374.9,40,-20.35,11.29,-0.97,1,1,3734.3,2,1,0,1.5,5,5,2023-04-10,2024-12-10,2024-01-06,0.4866,1
CUST_000224,18,Bangalore,residential,0,Premium,1299,200,monthly,1,12,521.06,166.6,39,14.71,9.87,16.36,0,0,38866.43,5,1,0,3.6,6,5,2023-03-15,2024-12-18,,0.2145,0
CUST_000225,29,Jaipur,residential,0,Basic,499,50,monthly,1,60,42.85,42.9,49,-4.15,0.84,-67.38,1,0,40775.1,8,2,0,0.2,7,2,2023-07-01,2024-12-04,,0.2367,0
CUST_000226,48,Chennai,residential,0,Premium,1299,200,yearly,0,56,697.14,176.7,53,6.99,-4.51,-40.25,0,1,10951.83,3,2,1,8.5,9,5,2023-07-01,2024-12-23,,0.1425,0
CUST_000227,35,Bangalore,residential,0,Standard,799,100,monthly,1,22,278.49,92.7,38,11.38,14.7,-21.74,1,1,37757.86,9,3,0,9.6,6,1,2023-02-23,2024-12-24,,0.3636,0
CUST_000228,22,Ahmedabad,residential,0,Standard,799,100,yearly,0,3,258.46,89.8,42,30.0,-28.08,-66.38,0,0,35908.02,5,0,1,0.2,7,2,2023-06-24,2024-12-16,,0.0703,0
CUST_000229,26,Mumbai,residential,0,Business,2999,1000,monthly,1,8,2000.0,774.5,35,13.96,-0.22,27.27,0,1,44062.4,11,2,0,4.2,6,4,2023-11-29,2024-12-04,,0.3158,0
CUST_000230,43,Hyderabad,business,1,Premium,1299,200,monthly,1,38,589.21,182.2,42,0.87,17.52,1.68,1,2,39591.13,9,3,2,9.7,8,2,2023-12-17,2024-12-18,,0.3513,0
CUST_000231,26,Mumbai,residential,0,Premium,1299,200,monthly,1,9,563.56,143.1,46,11.01,-30.22,12.71,0,1,9122.49,4,0,0,3.2,5,1,2023-10-31,2024-12-03,,0.1786,0
CUST_000232,37,Kolkata,residential,0,Premium,1299,200,monthly,1,55,630.37,176.8,33,9.39,-11.25,-20.26,1,1,8004.3,7,1,0,4.6,10,3,2023-05-08,2024-12-06,,0.1913,0
CUST_000233,35,Hyderabad,residential,0,Ultra,1999,500,monthly,1,12,1437.29,410.4,45,5.53,-12.0,1.92,0,0,17990.7,13,1,0,2.7,5,2,2023-02-07,2024-12-09,,0.2394,0
CUST_000234,27,Delhi,business,1,Ultra,1999,500,monthly,1,35,1490.06,405.0,34,28.39,-11.01,1.51,0,1,36248.42,38,1,1,2.2,5,4,2023-02-20,2024-12-03,,0.2877,0
CUST_000235,60,Mumbai,business,1,Premium,1299,200,yearly,0,1,587.91,175.0,45,-5.4,32.53,-14.32,1,1,32770.48,0,0,1,2.3,5,5,2023-07-31,2024-12-15,,0.3454,0
CUST_000236,42,Kolkata,residential,0,Business,2999,1000,monthly,1,10,2000.0,715.2,42,0.29,-45.25,21.25,0,1,8547.55,1,5,0,0.2,4,5,2023-02-24,2024-12-28,2023-12-25,0.3946,1
CUST_000237,18,Mumbai,residential,0,Standard,799,100,monthly,1,21,281.81,91.8,51,-10.69,-12.04,6.8,2,1,27561.21,13,1,1,12.6,8,5,2023-04-09,2024-12-08,2024-03-07,0.442,1
CUST_000238,37,Bangalore,residential,0,Premium,1299,200,yearly,0,35,619.69,152.9,40,30.0,7.85,0.29,1,1,12725.03,2,2,0,4.0,5,1,2023-11-27,2024-12-06,,0.1439,0
CUST_000239,27,Pune,residential,0,Ultra,1999,500,monthly,1,16,1505.72,451.8,41,-6.68,13.14,-11.32,0,2,48470.57,1,1,1,15.7,3,5,2023-08-20,2024-12-20,,0.3658,0
CUST_000240,45,Pune,residential,0,Standard,799,100,monthly,1,3,333.79,78.1,48,3.31,18.22,-22.75,1,2,14895.92,3,0,0,9.8,8,5,2023-02-25,2024-12-27,,0.277,0
CUST_000241,25,Kolkata,residential,0,Standard,799,100,monthly,1,39,320.4,88.4,44,-16.36,-31.6,-3.89,0,0,48675.22,18,0,1,6.4,6,4,2023-07-01,2024-12-15,2023-10-10,0.4045,1
CUST_000242,33,Mumbai,residential,0,Business,2999,1000,yearly,0,15,2000.0,929.8,54,-8.22,20.95,5.93,0,1,8800.69,1,2,1,11.7,8,4,2023-08-17,2024-12-24,,0.3511,0
CUST_000243,41,Kolkata,residential,0,Basic,499,50,monthly,1,2,223.78,43.6,43,13.26,19.13,-6.74,0,0,7174.22,2,1,1,1.4,8,5,2023-11-02,2024-12-17,,0.2079,0
CUST_000244,45,Delhi,residential,0,Standard,799,100,monthly,1,11,265.32,75.9,48,-3.93,-18.55,31.41,1,0,15429.78,12,2,0,4.4,7,5,2023-12-03,2024-12-09,,0.3341,0
CUST_000245,20,Pune,residential,0,Standard,799,100,yearly,0,21,367.62,87.5,48,15.71,-21.21,-14.43,0,1,26170.83,10,2,0,3.3,7,5,2023-03-11,2024-12-24,,0.2151,0
CUST_000246,30,Ahmedabad,residential,0,Basic,499,50,yearly,0,10,195.26,43.8,52,10.35,-27.12,13.21,0,1,40923.38,7,1,0,1.3,4,5,2023-10-03,2024-12-18,,0.2402,0
CUST_000247,29,Hyderabad,residential,0,Ultra,1999,500,monthly,1,36,1525.07,465.5,47,-3.57,-47.67,-35.19,0,2,49991.3,9,2,0,12.9,10,4,2023-01-08,2024-12-20,,0.1647,0
CUST_000248,27,Lucknow,residential,0,Standard,799,100,yearly,0,9,291.07,76.4,35,-15.31,36.81,-20.03,0,0,23667.88,2,0,0,15.3,5,5,2023-08-08,2024-12-13,,0.3115,0
CUST_000249,56,Bangalore,residential,0,Standard,799,100,yearly,0,15,260.56,94.2,45,2.48,-1.86,-40.4,0,0,45664.54,7,1,2,11.7,3,4,2023-08-28,2024-12-16,,0.3567,0
CUST_000250,39,Ahmedabad,residential,0,Ultra,1999,500,monthly,1,4,1505.58,435.6,54,2.5,-38.78,-17.88,0,0,45617.62,5,1,1,9.6,8,4,2023-09-04,2024-12-04,,0.2635,0
CUST_000251,19,Ahmedabad,residential,0,Standard,799,100,monthly,1,12,305.09,78.0,45,-1.76,-48.35,26.96,0,0,4208.35,11,1,0,1.5,10,5,2023-10-17,2024-12-07,,0.1976,0
CUST_000252,46,Chennai,residential,0,Premium,1299,200,yearly,0,4,590.74,165.5,51,2.53,-22.95,-31.89,0,0,40673.36,0,5,0,4.9,8,5,2023-03-14,2024-12-15,,0.313,0
CUST_000253,60,Ahmedabad,residential,0,Ultra,1999,500,monthly,1,4,1522.92,445.2,46,-12.53,-12.26,32.22,2,0,22068.52,0,2,1,2.8,10,2,2023-09-17,2024-12-07,2024-04-08,0.4683,1
CUST_000254,47,Hyderabad,residential,0,Ultra,1999,500,monthly,1,5,1541.07,355.9,54,7.94,11.13,-14.72,0,0,20449.64,5,1,1,0.3,7,3,2023-03-23,2024-12-23,,0.2338,0
CUST_000255,18,Hyderabad,residential,0,Ultra,1999,500,yearly,0,1,1454.2,392.0,44,4.38,17.53,-33.44,0,1,20076.41,12,3,1,3.3,7,4,2023-09-07,2024-12-07,2023-11-03,0.5271,1
CUST_000256,29,Bangalore,business,1,Basic,499,50,yearly,0,3,112.82,46.1,44,-13.46,2.49,-6.66,1,1,43412.88,5,1,1,6.3,3,3,2023-02-19,2024-12-26,2023-06-19,0.5709,1
